Date,Open,High,Low,Close,Adj Close,Volume
2017-05-12,931.530029,943.109985,918.140015,930.239990,930.239990,7087200
2017-05-19,931.469971,972.629028,931.000000,969.539978,969.539978,6469500
2017-05-26,969.700012,979.270020,960.010010,966.950012,966.950012,6577300
2017-06-02,969.460022,988.250000,966.000000,983.409973,983.409973,7753500
2017-06-09,984.500000,984.500000,915.232971,942.309998,942.309998,12709000
2017-06-16,940.000000,961.619995,931.594971,957.090027,957.090027,7897600
2017-06-23,956.830017,973.309998,910.619995,917.789978,917.789978,11726800
2017-06-30,926.049988,926.049988,894.789978,906.690002,906.690002,7038400
2017-07-07,908.849976,954.450012,908.849976,947.159973,947.159973,6770600
2017-07-14,952.000000,975.900024,948.005005,968.150024,968.150024,6222300
2017-07-21,962.250000,986.200012,920.000000,934.090027,934.090027,14921600
2017-07-28,929.400024,943.830017,916.679993,923.650024,923.650024,8121100
2017-08-04,926.750000,935.814026,906.130005,907.239990,907.239990,6192200
2017-08-11,907.969971,932.700012,905.580017,910.979980,910.979980,5438600
2017-08-18,910.309998,930.840027,903.400024,921.280029,921.280029,5813300
2017-08-25,923.489990,941.979980,905.000000,939.330017,939.330017,6209300
2017-09-01,941.130005,942.479980,919.270020,935.950012,935.950012,5014200
2017-09-08,936.489990,938.380005,923.861023,925.109985,925.109985,5913100
2017-09-15,924.659973,936.530029,910.599976,932.450012,932.450012,7709400
2017-09-22,927.750000,950.690002,909.700012,949.500000,949.500000,7836100
2017-09-29,952.000000,970.909973,947.840027,969.960022,969.960022,5918900
2017-10-06,966.700012,994.119995,963.359985,987.830017,987.830017,5989400
2017-10-13,992.000000,997.210022,978.390015,984.450012,984.450012,5741700
2017-10-20,989.440002,991.000000,960.520020,972.559998,972.559998,7127200
2017-10-27,1009.190002,1048.390015,1007.500000,1025.579956,1025.579956,11005900
2017-11-03,1022.109985,1043.521973,1019.666016,1031.260010,1031.260010,5647800
2017-11-10,1026.459961,1035.920044,1014.150024,1032.500000,1032.500000,4548700
2017-11-17,1034.010010,1039.706055,1017.500000,1035.959961,1035.959961,4193900
2017-11-24,1035.869995,1062.375000,1015.000000,1021.409973,1021.409973,7452700
2017-12-01,1015.799988,1034.239990,988.280029,1030.930054,1030.930054,8613500
2017-12-08,1037.489990,1058.500000,1032.050049,1049.150024,1049.150024,6604500
2017-12-15,1054.609985,1078.489990,1049.500000,1063.630005,1063.630005,8433500
2017-12-22,1061.109985,1064.199951,1044.770020,1048.140015,1048.140015,3624700
2017-12-29,1046.719971,1093.569946,1044.900024,1086.400024,1086.400024,4559900
2018-01-05,1094.000000,1111.270020,1092.000000,1105.520020,1105.520020,5250300
2018-01-12,1102.410034,1139.910034,1101.150024,1129.790039,1129.790039,5696600
2018-01-19,1131.829956,1179.859985,1128.300049,1170.369995,1170.369995,7626400
2018-01-26,1175.079956,1186.890015,1157.520020,1167.699951,1167.699951,8904800
2018-02-02,1122.000000,1123.069946,1000.659973,1001.520020,1001.520020,17332500
2018-02-09,1017.250000,1091.479004,992.559998,1089.520020,1089.520020,10227900
2018-02-16,1088.410034,1133.969971,1088.312988,1106.630005,1106.630005,5932700
2018-02-23,1112.640015,1144.040039,1067.000977,1069.520020,1069.520020,8992700
2018-03-02,1053.079956,1127.599976,1048.114990,1126.000000,1126.000000,7654200
2018-03-09,1136.000000,1177.050049,1132.461060,1149.579956,1149.579956,8894300
2018-03-16,1154.140015,1155.880005,1045.910034,1049.079956,1049.079956,12275700
2018-03-23,1047.030029,1064.838989,980.640015,1031.790039,1031.790039,14013200
2018-03-30,1022.820007,1042.790039,990.369995,1027.810059,1027.810059,8803200
2018-04-06,1020.000000,1040.689941,1003.030029,1032.510010,1032.510010,8313400
2018-04-13,1040.880005,1094.165039,1022.979980,1087.699951,1087.699951,7846300
2018-04-20,1082.000000,1092.349976,1010.590027,1040.040039,1040.040039,13461900
2018-04-27,1046.000000,1049.500000,1006.289978,1023.719971,1023.719971,8137200
2018-05-04,1016.900024,1100.439941,1016.900024,1097.569946,1097.569946,8098300
2018-05-11,1093.599976,1110.750000,1073.469971,1078.589966,1078.589966,6407800
2018-05-18,1061.859985,1088.000000,1060.680054,1079.239990,1079.239990,5505900
2018-05-25,1079.020020,1097.189941,1055.219971,1084.989990,1084.989990,6991300
2018-06-01,1099.349976,1145.738037,1098.500000,1123.859985,1123.859985,9207400
2018-06-08,1118.180054,1155.469971,1112.150024,1152.119995,1152.119995,6131900
2018-06-15,1148.859985,1186.286011,1143.484985,1157.660034,1157.660034,8043800
2018-06-22,1159.140015,1162.496948,1096.010010,1114.219971,1114.219971,7397800
2018-06-29,1120.000000,1135.819946,1093.800049,1124.270020,1124.270020,4278100
2018-07-06,1123.579956,1184.410034,1120.737061,1183.479980,1183.479980,5075400
2018-07-13,1185.000000,1204.500000,1170.599976,1186.959961,1186.959961,6558300
2018-07-20,1186.959961,1269.770996,1181.000000,1268.329956,1268.329956,11718200
2018-07-27,1271.000000,1273.890015,1204.790039,1226.150024,1226.150024,8723700
2018-08-03,1229.619995,1256.500000,1215.060059,1249.099976,1249.099976,5884200
2018-08-10,1243.000000,1249.272949,1202.550049,1206.489990,1206.489990,6626100
2018-08-17,1202.030029,1221.280029,1188.239990,1205.380005,1205.380005,5346000
2018-08-24,1208.819946,1253.635010,1206.359009,1239.119995,1239.119995,6037200
2018-08-31,1234.979980,1238.660034,1152.000000,1171.439941,1171.439941,7597200
2018-09-07,1158.670044,1178.680054,1156.239990,1175.329956,1175.329956,6452700
2018-09-14,1179.099976,1189.890015,1154.030029,1186.869995,1186.869995,5870900
2018-09-21,1192.000000,1202.099976,1146.910034,1194.640015,1194.640015,9377400
2018-09-28,1191.869995,1209.959961,1155.576050,1168.189941,1168.189941,7891800
2018-10-05,1167.500000,1173.500000,1068.270020,1079.319946,1079.319946,10050100
2018-10-12,1108.000000,1128.989990,1077.089966,1087.969971,1087.969971,8963900
2018-10-19,1093.369995,1112.229980,1048.739990,1095.569946,1095.569946,9158700
2018-10-26,1037.030029,1106.530029,995.830017,1070.000000,1070.000000,15292800
2018-11-02,1073.729980,1095.459961,1021.239990,1082.400024,1082.400024,9060300
2018-11-09,1073.989990,1075.560059,1031.000000,1064.709961,1064.709961,7730700
2018-11-16,1059.410034,1067.000000,996.020020,1037.609985,1037.609985,7500100
2018-11-23,1030.000000,1094.244995,1022.398987,1088.300049,1088.300049,8381800
2018-11-30,1089.069946,1124.650024,1030.770020,1068.729980,1068.729980,9685800
2018-12-07,1060.010010,1081.650024,1023.289978,1061.900024,1061.900024,8157200
2018-12-14,1049.979980,1062.599976,996.359985,1009.409973,1009.409973,11417300
2018-12-21,1015.299988,1043.890015,970.109985,1043.880005,1043.880005,10669400
2018-12-28,1049.619995,1056.979980,1014.070007,1016.059998,1016.059998,6281800
2019-01-04,1032.589966,1084.560059,1027.417969,1070.329956,1070.329956,8496400
2019-01-11,1063.180054,1092.375000,1041.255005,1089.900024,1089.900024,6703200
2019-01-18,1100.000000,1108.352051,1059.750000,1073.900024,1073.900024,5897400
2019-01-25,1085.000000,1117.329956,1055.864990,1116.369995,1116.369995,6243300
2019-02-01,1112.400024,1147.000000,1086.000000,1098.709961,1098.709961,11741300
2019-02-08,1087.000000,1134.729980,1086.550049,1121.670044,1121.670044,5747500
2019-02-15,1130.079956,1131.670044,1092.520020,1096.969971,1096.969971,4999100
2019-02-22,1100.900024,1127.650024,1095.599976,1119.920044,1119.920044,6444800
2019-03-01,1124.900024,1169.609985,1124.750000,1143.300049,1143.300049,6605400
2019-03-08,1126.729980,1200.930054,1123.300049,1185.550049,1185.550049,7553400
2019-03-15,1193.380005,1231.790039,1177.421021,1231.540039,1231.540039,8706500
2019-03-22,1226.319946,1230.000000,1159.369995,1168.489990,1168.489990,7474100
2019-03-29,1174.900024,1216.300049,1162.880005,1215.000000,1215.000000,5314600
2019-04-05,1214.989990,1216.219971,1193.079956,1204.619995,1204.619995,4078600
2019-04-12,1210.000000,1242.000000,1208.109985,1236.369995,1236.369995,5530800
2019-04-19,1235.989990,1269.000000,1228.310059,1263.449951,1263.449951,4253300
2019-04-26,1269.000000,1289.270020,1155.001953,1162.609985,1162.609985,14531800
2019-05-03,1173.650024,1190.849976,1150.849976,1162.380005,1162.380005,7591000
2019-05-10,1163.589966,1188.160034,1116.666016,1178.979980,1178.979980,8832400
2019-05-17,1168.469971,1180.150024,1129.223999,1140.770020,1140.770020,5835100
2019-05-24,1147.359985,1151.587036,1108.219971,1117.949951,1117.949951,4967100
2019-05-31,1101.290039,1109.599976,1025.000000,1044.339966,1044.339966,13343500
2019-06-07,1050.630005,1101.989990,1048.400024,1088.770020,1088.770020,6822000
2019-06-14,1086.420044,1120.119995,1080.171997,1111.420044,1111.420044,6040600
2019-06-21,1109.239990,1124.109985,1072.239990,1076.010010,1076.010010,7705300
2019-06-28,1076.390015,1126.760010,1073.369995,1121.579956,1121.579956,4888100
2019-07-05,1117.800049,1153.069946,1107.170044,1144.209961,1144.209961,6236100
2019-07-12,1143.989990,1158.579956,1132.729980,1146.329956,1146.329956,5467300
2019-07-19,1148.189941,1151.140015,1120.920044,1132.119995,1132.119995,7842000
2019-07-26,1224.040039,1265.550049,1205.719971,1209.010010,1209.010010,11906800
2019-08-02,1200.739990,1206.900024,1140.140015,1204.800049,1204.800049,8864300
2019-08-09,1197.989990,1204.780029,1160.540039,1167.260010,1167.260010,6160500
2019-08-16,1179.550049,1206.989990,1171.810059,1189.530029,1189.530029,5148600
2019-08-23,1181.989990,1196.060059,1147.750000,1192.849976,1192.849976,5880700
2019-08-30,1198.500000,1213.040039,1163.199951,1211.380005,1211.380005,5086700
2019-09-06,1208.130005,1241.859985,1192.619995,1234.250000,1234.250000,6837000
2019-09-13,1231.349976,1244.439941,1216.530029,1238.709961,1238.709961,5440900
2019-09-20,1233.119995,1248.300049,1210.089966,1241.390015,1241.390015,7906600
2019-09-27,1243.010010,1244.020020,1162.430054,1187.829956,1187.829956,7267800
2019-10-04,1191.890015,1218.203979,1189.010010,1208.670044,1208.670044,4758900
2019-10-11,1222.209961,1263.324951,1211.760010,1253.069946,1253.069946,5568900
2019-10-18,1253.459961,1264.000000,1240.599976,1260.989990,1260.989990,5343400
2019-10-25,1251.030029,1299.310059,1250.010010,1260.109985,1260.109985,8577300
2019-11-01,1265.000000,1323.739990,1260.500000,1308.859985,1308.859985,7636800
2019-11-08,1305.280029,1318.000000,1293.510010,1311.459961,1311.459961,5369400
2019-11-15,1318.939941,1335.529053,1291.150024,1301.349976,1301.349976,6843300
2019-11-22,1305.619995,1318.359985,1291.410034,1312.989990,1312.989990,4487200
2019-11-29,1307.119995,1329.358032,1279.000000,1328.130005,1328.130005,5991900
2019-12-06,1333.439941,1359.449951,1333.439941,1350.270020,1350.270020,5894600
2019-12-13,1347.949951,1365.000000,1343.869995,1356.040039,1356.040039,7793400
2019-12-20,1363.349976,1363.640015,1342.780029,1360.400024,1360.400024,5213100
2019-12-27,1362.989990,1364.530029,1329.084961,1337.020020,1337.020020,3051100
